batch_no,ctq_name,feature_name,feature_value,feature_type,target_value
YOG2026052303,双歧杆菌数,发酵温度,40.5,numeric,63092250.9
YOG2026052303,双歧杆菌数,菌种类型,HN019,categorical,63092250.9
YOG2026052303,双歧杆菌数,待装罐储存温度,4.9,numeric,63092250.9
YOG2026052303,双歧杆菌数,配料糖添加量,7.7,numeric,63092250.9
YOG2026052303,双歧杆菌数,配料蛋白质含量,3.4,numeric,63092250.9
YOG2026052304,双歧杆菌数,发酵时间,7.1,numeric,73461531.2
YOG2026052304,双歧杆菌数,发酵温度,39.7,numeric,73461531.2
YOG2026052304,双歧杆菌数,菌种类型,Bb-12,categorical,73461531.2
YOG2026052304,双歧杆菌数,待装罐储存温度,3.9,numeric,73461531.2
YOG2026052304,双歧杆菌数,配料糖添加量,9.5,numeric,73461531.2
YOG2026052304,双歧杆菌数,配料蛋白质含量,3.5,numeric,73461531.2
YOG2026052305,双歧杆菌数,发酵时间,6.8,numeric,61484371.1
YOG2026052305,双歧杆菌数,发酵温度,39.5,numeric,61484371.1
YOG2026052305,双歧杆菌数,菌种类型,BL21,categorical,61484371.1
YOG2026052305,双歧杆菌数,待装罐储存温度,4.7,numeric,61484371.1
YOG2026052305,双歧杆菌数,配料糖添加量,7.9,numeric,61484371.1
YOG2026052305,双歧杆菌数,配料蛋白质含量,3.4,numeric,61484371.1
YOG2026052306,双歧杆菌数,发酵时间,7.7,numeric,68830318.0
YOG2026052306,双歧杆菌数,发酵温度,41.1,numeric,68830318.0
YOG2026052306,双歧杆菌数,菌种类型,Bb-12,categorical,68830318.0
YOG2026052306,双歧杆菌数,待装罐储存温度,3.4,numeric,68830318.0
YOG2026052306,双歧杆菌数,配料糖添加量,6.7,numeric,68830318.0
YOG2026052306,双歧杆菌数,配料蛋白质含量,3.7,numeric,68830318.0
YOG2026052307,双歧杆菌数,发酵时间,6.7,numeric,76578716.8
YOG2026052307,双歧杆菌数,发酵温度,40.6,numeric,76578716.8
YOG2026052307,双歧杆菌数,菌种类型,Bb-12,categorical,76578716.8
YOG2026052307,双歧杆菌数,待装罐储存温度,2.0,numeric,76578716.8
YOG2026052307,双歧杆菌数,配料糖添加量,8.6,numeric,76578716.8
YOG2026052307,双歧杆菌数,配料蛋白质含量,3.3,numeric,76578716.8
YOG2026052308,双歧杆菌数,发酵时间,7.4,numeric,82019124.0
YOG2026052308,双歧杆菌数,发酵温度,40.0,numeric,82019124.0
YOG2026052308,双歧杆菌数,菌种类型,Bb-12,categorical,82019124.0
YOG2026052308,双歧杆菌数,待装罐储存温度,3.0,numeric,82019124.0
YOG2026052308,双歧杆菌数,配料糖添加量,7.7,numeric,82019124.0
YOG2026052308,双歧杆菌数,配料蛋白质含量,3.6,numeric,82019124.0
YOG2026052309,双歧杆菌数,发酵时间,7.1,numeric,55795910.3
YOG2026052309,双歧杆菌数,发酵温度,40.5,numeric,55795910.3
YOG2026052309,双歧杆菌数,菌种类型,BB536,categorical,55795910.3
YOG2026052309,双歧杆菌数,待装罐储存温度,6.0,numeric,55795910.3
YOG2026052309,双歧杆菌数,配料糖添加量,6.9,numeric,55795910.3
YOG2026052309,双歧杆菌数,配料蛋白质含量,3.8,numeric,55795910.3
YOG2026052310,双歧杆菌数,发酵时间,7.1,numeric,66717902.4
YOG2026052310,双歧杆菌数,发酵温度,39.3,numeric,66717902.4
YOG2026052310,双歧杆菌数,菌种类型,BB536,categorical,66717902.4
YOG2026052310,双歧杆菌数,待装罐储存温度,2.7,numeric,66717902.4
YOG2026052310,双歧杆菌数,配料糖添加量,7.9,numeric,66717902.4
YOG2026052310,双歧杆菌数,配料蛋白质含量,3.7,numeric,66717902.4
YOG2026052311,双歧杆菌数,发酵时间,6.9,numeric,70928000.0
YOG2026052311,双歧杆菌数,发酵温度,41.2,numeric,70928000.0
YOG2026052311,双歧杆菌数,菌种类型,Bb-12,categorical,70928000.0
YOG2026052311,双歧杆菌数,待装罐储存温度,2.5,numeric,70928000.0
YOG2026052311,双歧杆菌数,配料糖添加量,8.0,numeric,70928000.0
YOG2026052311,双歧杆菌数,配料蛋白质含量,3.2,numeric,70928000.0
YOG2026052312,双歧杆菌数,发酵时间,7.2,numeric,61910498.7
YOG2026052312,双歧杆菌数,发酵温度,40.7,numeric,61910498.7
YOG2026052312,双歧杆菌数,菌种类型,BL21,categorical,61910498.7
YOG2026052312,双歧杆菌数,待装罐储存温度,3.6,numeric,61910498.7
YOG2026052312,双歧杆菌数,配料糖添加量,6.2,numeric,61910498.7
YOG2026052312,双歧杆菌数,配料蛋白质含量,3.5,numeric,61910498.7
YOG2026052313,双歧杆菌数,发酵时间,7.2,numeric,70643355.6
YOG2026052313,双歧杆菌数,发酵温度,40.3,numeric,70643355.6
YOG2026052313,双歧杆菌数,菌种类型,Bb-12,categorical,70643355.6
YOG2026052313,双歧杆菌数,待装罐储存温度,5.2,numeric,70643355.6
YOG2026052313,双歧杆菌数,配料糖添加量,7.3,numeric,70643355.6
YOG2026052313,双歧杆菌数,配料蛋白质含量,3.6,numeric,70643355.6
YOG2026052314,双歧杆菌数,发酵时间,7.6,numeric,63235394.8
YOG2026052314,双歧杆菌数,发酵温度,38.6,numeric,63235394.8
YOG2026052314,双歧杆菌数,菌种类型,Bb-12,categorical,63235394.8
YOG2026052314,双歧杆菌数,待装罐储存温度,4.3,numeric,63235394.8
YOG2026052314,双歧杆菌数,配料糖添加量,7.6,numeric,63235394.8
YOG2026052314,双歧杆菌数,配料蛋白质含量,3.5,numeric,63235394.8
YOG2026052315,双歧杆菌数,发酵时间,7.2,numeric,61561716.5
YOG2026052315,双歧杆菌数,发酵温度,39.6,numeric,61561716.5
YOG2026052315,双歧杆菌数,菌种类型,BB536,categorical,61561716.5
YOG2026052315,双歧杆菌数,待装罐储存温度,3.3,numeric,61561716.5
YOG2026052315,双歧杆菌数,配料糖添加量,8.0,numeric,61561716.5
YOG2026052315,双歧杆菌数,配料蛋白质含量,3.3,numeric,61561716.5
YOG2026052316,双歧杆菌数,发酵时间,6.5,numeric,77210604.0
YOG2026052316,双歧杆菌数,发酵温度,40.5,numeric,77210604.0
YOG2026052316,双歧杆菌数,菌种类型,Bb-12,categorical,77210604.0
YOG2026052316,双歧杆菌数,待装罐储存温度,2.9,numeric,77210604.0
YOG2026052316,双歧杆菌数,配料糖添加量,8.5,numeric,77210604.0
YOG2026052316,双歧杆菌数,配料蛋白质含量,3.6,numeric,77210604.0
YOG2026052317,双歧杆菌数,发酵时间,6.1,numeric,51522805.7
YOG2026052317,双歧杆菌数,发酵温度,39.5,numeric,51522805.7
YOG2026052317,双歧杆菌数,菌种类型,BB536,categorical,51522805.7
YOG2026052317,双歧杆菌数,待装罐储存温度,5.2,numeric,51522805.7
YOG2026052317,双歧杆菌数,配料糖添加量,7.3,numeric,51522805.7
YOG2026052317,双歧杆菌数,配料蛋白质含量,3.4,numeric,51522805.7
YOG2026052318,双歧杆菌数,发酵时间,7.2,numeric,68678442.8
YOG2026052318,双歧杆菌数,发酵温度,40.6,numeric,68678442.8
YOG2026052318,双歧杆菌数,菌种类型,BL21,categorical,68678442.8
YOG2026052318,双歧杆菌数,待装罐储存温度,3.7,numeric,68678442.8
YOG2026052318,双歧杆菌数,配料糖添加量,7.6,numeric,68678442.8
YOG2026052318,双歧杆菌数,配料蛋白质含量,3.8,numeric,68678442.8
YOG2026052319,双歧杆菌数,发酵时间,7.9,numeric,63780695.7
YOG2026052319,双歧杆菌数,发酵温度,40.8,numeric,63780695.7
YOG2026052319,双歧杆菌数,菌种类型,Bb-12,categorical,63780695.7
YOG2026052319,双歧杆菌数,待装罐储存温度,4.1,numeric,63780695.7
YOG2026052319,双歧杆菌数,配料糖添加量,7.4,numeric,63780695.7
YOG2026052319,双歧杆菌数,配料蛋白质含量,3.3,numeric,63780695.7
YOG2026052320,双歧杆菌数,发酵时间,7.3,numeric,56759335.3
YOG2026052320,双歧杆菌数,发酵温度,40.3,numeric,56759335.3
YOG2026052320,双歧杆菌数,菌种类型,BL21,categorical,56759335.3
YOG2026052320,双歧杆菌数,待装罐储存温度,5.4,numeric,56759335.3
YOG2026052320,双歧杆菌数,配料糖添加量,8.5,numeric,56759335.3
YOG2026052320,双歧杆菌数,配料蛋白质含量,3.2,numeric,56759335.3
YOG2026052401,双歧杆菌数,发酵时间,7.5,numeric,67521106.3
YOG2026052401,双歧杆菌数,发酵温度,39.2,numeric,67521106.3
YOG2026052401,双歧杆菌数,菌种类型,BL21,categorical,67521106.3
YOG2026052401,双歧杆菌数,待装罐储存温度,3.6,numeric,67521106.3
YOG2026052401,双歧杆菌数,配料糖添加量,8.2,numeric,67521106.3
YOG2026052401,双歧杆菌数,配料蛋白质含量,3.9,numeric,67521106.3
YOG2026052402,双歧杆菌数,发酵时间,8.5,numeric,68899497.3
YOG2026052402,双歧杆菌数,发酵温度,40.5,numeric,68899497.3
YOG2026052402,双歧杆菌数,菌种类型,Bb-12,categorical,68899497.3
YOG2026052402,双歧杆菌数,待装罐储存温度,3.8,numeric,68899497.3
YOG2026052402,双歧杆菌数,配料糖添加量,8.4,numeric,68899497.3
YOG2026052402,双歧杆菌数,配料蛋白质含量,3.7,numeric,68899497.3
YOG2026052403,双歧杆菌数,发酵时间,6.8,numeric,59112917.2
YOG2026052403,双歧杆菌数,发酵温度,41.4,numeric,59112917.2
YOG2026052403,双歧杆菌数,菌种类型,BL21,categorical,59112917.2
YOG2026052403,双歧杆菌数,待装罐储存温度,4.2,numeric,59112917.2
YOG2026052403,双歧杆菌数,配料糖添加量,8.3,numeric,59112917.2
YOG2026052403,双歧杆菌数,配料蛋白质含量,3.6,numeric,59112917.2
YOG2026052404,双歧杆菌数,发酵时间,7.2,numeric,62895494.8
YOG2026052404,双歧杆菌数,发酵温度,40.7,numeric,62895494.8
YOG2026052404,双歧杆菌数,菌种类型,BL21,categorical,62895494.8
YOG2026052404,双歧杆菌数,待装罐储存温度,3.4,numeric,62895494.8
YOG2026052404,双歧杆菌数,配料糖添加量,7.6,numeric,62895494.8
YOG2026052404,双歧杆菌数,配料蛋白质含量,3.3,numeric,62895494.8
YOG2026052405,双歧杆菌数,发酵时间,7.2,numeric,68917998.8
YOG2026052405,双歧杆菌数,发酵温度,40.6,numeric,68917998.8
YOG2026052405,双歧杆菌数,菌种类型,Bb-12,categorical,68917998.8
YOG2026052405,双歧杆菌数,待装罐储存温度,4.5,numeric,68917998.8
YOG2026052405,双歧杆菌数,配料糖添加量,9.2,numeric,68917998.8
YOG2026052405,双歧杆菌数,配料蛋白质含量,3.5,numeric,68917998.8
YOG2026052406,双歧杆菌数,发酵时间,7.3,numeric,70089072.4
YOG2026052406,双歧杆菌数,发酵温度,39.1,numeric,70089072.4
YOG2026052406,双歧杆菌数,菌种类型,HN019,categorical,70089072.4
YOG2026052406,双歧杆菌数,待装罐储存温度,3.6,numeric,70089072.4
YOG2026052406,双歧杆菌数,配料糖添加量,8.5,numeric,70089072.4
YOG2026052406,双歧杆菌数,配料蛋白质含量,3.7,numeric,70089072.4
YOG2026052407,双歧杆菌数,发酵时间,6.9,numeric,82884421.6
YOG2026052407,双歧杆菌数,发酵温度,39.9,numeric,82884421.6
YOG2026052407,双歧杆菌数,菌种类型,HN019,categorical,82884421.6
YOG2026052407,双歧杆菌数,待装罐储存温度,2.5,numeric,82884421.6
YOG2026052407,双歧杆菌数,配料糖添加量,7.8,numeric,82884421.6
YOG2026052407,双歧杆菌数,配料蛋白质含量,3.7,numeric,82884421.6
YOG2026052408,双歧杆菌数,发酵时间,7.3,numeric,73082880.0
YOG2026052408,双歧杆菌数,发酵温度,40.4,numeric,73082880.0
YOG2026052408,双歧杆菌数,菌种类型,Bb-12,categorical,73082880.0
YOG2026052408,双歧杆菌数,待装罐储存温度,4.0,numeric,73082880.0
YOG2026052408,双歧杆菌数,配料糖添加量,8.0,numeric,73082880.0
YOG2026052408,双歧杆菌数,配料蛋白质含量,3.4,numeric,73082880.0
YOG2026052409,双歧杆菌数,发酵时间,7.3,numeric,63497259.9
YOG2026052409,双歧杆菌数,发酵温度,40.3,numeric,63497259.9
YOG2026052409,双歧杆菌数,菌种类型,HN019,categorical,63497259.9
YOG2026052409,双歧杆菌数,待装罐储存温度,4.5,numeric,63497259.9
YOG2026052409,双歧杆菌数,配料糖添加量,7.6,numeric,63497259.9
YOG2026052409,双歧杆菌数,配料蛋白质含量,3.1,numeric,63497259.9
YOG2026052410,双歧杆菌数,发酵时间,7.5,numeric,60964420.6
YOG2026052410,双歧杆菌数,发酵温度,39.6,numeric,60964420.6
YOG2026052410,双歧杆菌数,菌种类型,BB536,categorical,60964420.6
YOG2026052410,双歧杆菌数,待装罐储存温度,3.1,numeric,60964420.6
YOG2026052410,双歧杆菌数,配料糖添加量,8.5,numeric,60964420.6
YOG2026052410,双歧杆菌数,配料蛋白质含量,3.4,numeric,60964420.6
YOG2026052411,双歧杆菌数,发酵时间,7.5,numeric,61727230.4
YOG2026052411,双歧杆菌数,发酵温度,40.5,numeric,61727230.4
YOG2026052411,双歧杆菌数,菌种类型,BL21,categorical,61727230.4
YOG2026052411,双歧杆菌数,待装罐储存温度,4.7,numeric,61727230.4
YOG2026052411,双歧杆菌数,配料糖添加量,7.0,numeric,61727230.4
YOG2026052411,双歧杆菌数,配料蛋白质含量,3.7,numeric,61727230.4
YOG2026052412,双歧杆菌数,发酵时间,7.1,numeric,70982222.0
YOG2026052412,双歧杆菌数,发酵温度,39.7,numeric,70982222.0
YOG2026052412,双歧杆菌数,菌种类型,HN019,categorical,70982222.0
YOG2026052412,双歧杆菌数,待装罐储存温度,4.1,numeric,70982222.0
YOG2026052412,双歧杆菌数,配料糖添加量,6.8,numeric,70982222.0
YOG2026052412,双歧杆菌数,配料蛋白质含量,3.6,numeric,70982222.0
YOG2026052413,双歧杆菌数,发酵时间,6.5,numeric,62008387.6
YOG2026052413,双歧杆菌数,发酵温度,38.9,numeric,62008387.6
YOG2026052413,双歧杆菌数,菌种类型,BL21,categorical,62008387.6
YOG2026052413,双歧杆菌数,待装罐储存温度,2.5,numeric,62008387.6
YOG2026052413,双歧杆菌数,配料糖添加量,8.8,numeric,62008387.6
YOG2026052413,双歧杆菌数,配料蛋白质含量,3.4,numeric,62008387.6
YOG2026052414,双歧杆菌数,发酵时间,7.8,numeric,79185300.5
YOG2026052414,双歧杆菌数,发酵温度,39.6,numeric,79185300.5
YOG2026052414,双歧杆菌数,菌种类型,Bb-12,categorical,79185300.5
YOG2026052414,双歧杆菌数,待装罐储存温度,2.3,numeric,79185300.5
YOG2026052414,双歧杆菌数,配料糖添加量,7.2,numeric,79185300.5
YOG2026052414,双歧杆菌数,配料蛋白质含量,3.7,numeric,79185300.5
YOG2026052415,双歧杆菌数,发酵时间,6.9,numeric,72923062.8
YOG2026052415,双歧杆菌数,发酵温度,39.6,numeric,72923062.8
YOG2026052415,双歧杆菌数,菌种类型,HN019,categorical,72923062.8
YOG2026052415,双歧杆菌数,待装罐储存温度,4.2,numeric,72923062.8
YOG2026052415,双歧杆菌数,配料糖添加量,8.4,numeric,72923062.8
YOG2026052415,双歧杆菌数,配料蛋白质含量,3.7,numeric,72923062.8
YOG2026052416,双歧杆菌数,发酵时间,7.7,numeric,78811066.7
YOG2026052416,双歧杆菌数,发酵温度,39.7,numeric,78811066.7
YOG2026052416,双歧杆菌数,菌种类型,Bb-12,categorical,78811066.7
YOG2026052416,双歧杆菌数,待装罐储存温度,2.7,numeric,78811066.7
YOG2026052416,双歧杆菌数,配料糖添加量,7.7,numeric,78811066.7
YOG2026052416,双歧杆菌数,配料蛋白质含量,3.6,numeric,78811066.7
YOG2026052417,双歧杆菌数,发酵时间,6.5,numeric,65591952.0
YOG2026052417,双歧杆菌数,发酵温度,39.2,numeric,65591952.0
YOG2026052417,双歧杆菌数,菌种类型,HN019,categorical,65591952.0
YOG2026052417,双歧杆菌数,待装罐储存温度,4.3,numeric,65591952.0
YOG2026052417,双歧杆菌数,配料糖添加量,8.0,numeric,65591952.0
YOG2026052417,双歧杆菌数,配料蛋白质含量,3.5,numeric,65591952.0
YOG2026052418,双歧杆菌数,发酵时间,6.6,numeric,76661934.4
YOG2026052418,双歧杆菌数,发酵温度,39.8,numeric,76661934.4
YOG2026052418,双歧杆菌数,菌种类型,HN019,categorical,76661934.4
YOG2026052418,双歧杆菌数,待装罐储存温度,3.1,numeric,76661934.4
YOG2026052418,双歧杆菌数,配料糖添加量,8.6,numeric,76661934.4
YOG2026052418,双歧杆菌数,配料蛋白质含量,3.7,numeric,76661934.4
YOG2026052419,双歧杆菌数,发酵时间,6.1,numeric,73214380.2
YOG2026052419,双歧杆菌数,发酵温度,39.3,numeric,73214380.2
YOG2026052419,双歧杆菌数,菌种类型,Bb-12,categorical,73214380.2
YOG2026052419,双歧杆菌数,待装罐储存温度,2.5,numeric,73214380.2
YOG2026052419,双歧杆菌数,配料糖添加量,7.5,numeric,73214380.2
YOG2026052419,双歧杆菌数,配料蛋白质含量,3.5,numeric,73214380.2
YOG2026052420,双歧杆菌数,发酵时间,6.3,numeric,73451103.6
YOG2026052420,双歧杆菌数,发酵温度,39.3,numeric,73451103.6
YOG2026052420,双歧杆菌数,菌种类型,Bb-12,categorical,73451103.6
YOG2026052420,双歧杆菌数,待装罐储存温度,3.0,numeric,73451103.6
YOG2026052420,双歧杆菌数,配料糖添加量,8.1,numeric,73451103.6
YOG2026052420,双歧杆菌数,配料蛋白质含量,3.5,numeric,73451103.6
YOG2026052501,双歧杆菌数,发酵时间,6.6,numeric,82238550.2
YOG2026052501,双歧杆菌数,发酵温度,40.1,numeric,82238550.2
YOG2026052501,双歧杆菌数,菌种类型,Bb-12,categorical,82238550.2
YOG2026052501,双歧杆菌数,待装罐储存温度,3.5,numeric,82238550.2
YOG2026052501,双歧杆菌数,配料糖添加量,7.8,numeric,82238550.2
YOG2026052501,双歧杆菌数,配料蛋白质含量,3.8,numeric,82238550.2
YOG2026052502,双歧杆菌数,发酵时间,7.7,numeric,60987856.3
YOG2026052502,双歧杆菌数,发酵温度,39.0,numeric,60987856.3
YOG2026052502,双歧杆菌数,菌种类型,Bb-12,categorical,60987856.3
YOG2026052502,双歧杆菌数,待装罐储存温度,4.8,numeric,60987856.3
YOG2026052502,双歧杆菌数,配料糖添加量,8.6,numeric,60987856.3
YOG2026052502,双歧杆菌数,配料蛋白质含量,3.3,numeric,60987856.3
YOG2026052503,双歧杆菌数,发酵时间,7.4,numeric,73229206.5
YOG2026052503,双歧杆菌数,发酵温度,41.2,numeric,73229206.5
YOG2026052503,双歧杆菌数,菌种类型,Bb-12,categorical,73229206.5
YOG2026052503,双歧杆菌数,待装罐储存温度,2.9,numeric,73229206.5
YOG2026052503,双歧杆菌数,配料糖添加量,7.4,numeric,73229206.5
YOG2026052503,双歧杆菌数,配料蛋白质含量,3.7,numeric,73229206.5
YOG2026052504,双歧杆菌数,发酵时间,7.1,numeric,66121422.7
YOG2026052504,双歧杆菌数,发酵温度,40.4,numeric,66121422.7
YOG2026052504,双歧杆菌数,菌种类型,HN019,categorical,66121422.7
YOG2026052504,双歧杆菌数,待装罐储存温度,4.3,numeric,66121422.7
YOG2026052504,双歧杆菌数,配料糖添加量,8.3,numeric,66121422.7
YOG2026052504,双歧杆菌数,配料蛋白质含量,3.2,numeric,66121422.7
YOG2026052505,双歧杆菌数,发酵时间,7.5,numeric,62935600.0
YOG2026052505,双歧杆菌数,发酵温度,40.9,numeric,62935600.0
YOG2026052505,双歧杆菌数,菌种类型,HN019,categorical,62935600.0
YOG2026052505,双歧杆菌数,待装罐储存温度,3.8,numeric,62935600.0
YOG2026052505,双歧杆菌数,配料糖添加量,8.0,numeric,62935600.0
YOG2026052505,双歧杆菌数,配料蛋白质含量,3.2,numeric,62935600.0
YOG2026052506,双歧杆菌数,发酵时间,7.3,numeric,70978025.4
YOG2026052506,双歧杆菌数,发酵温度,40.5,numeric,70978025.4
YOG2026052506,双歧杆菌数,菌种类型,Bb-12,categorical,70978025.4
YOG2026052506,双歧杆菌数,待装罐储存温度,3.9,numeric,70978025.4
YOG2026052506,双歧杆菌数,配料糖添加量,8.8,numeric,70978025.4
YOG2026052506,双歧杆菌数,配料蛋白质含量,3.4,numeric,70978025.4
YOG2026052507,双歧杆菌数,发酵时间,7.3,numeric,67611961.8
YOG2026052507,双歧杆菌数,发酵温度,39.2,numeric,67611961.8
YOG2026052507,双歧杆菌数,菌种类型,HN019,categorical,67611961.8
YOG2026052507,双歧杆菌数,待装罐储存温度,4.0,numeric,67611961.8
YOG2026052507,双歧杆菌数,配料糖添加量,7.9,numeric,67611961.8
YOG2026052507,双歧杆菌数,配料蛋白质含量,3.5,numeric,67611961.8
YOG2026052508,双歧杆菌数,发酵时间,6.8,numeric,56732902.8
YOG2026052508,双歧杆菌数,发酵温度,39.9,numeric,56732902.8
YOG2026052508,双歧杆菌数,菌种类型,BB536,categorical,56732902.8
